,AC1R1.raw,AC1R2.raw,AC1R3.raw,AC2R1.raw,AC2R2.raw,AC2R3.raw,AHFD1R1.raw,AHFD1R2.raw,AHFD1R3.raw,AHFD2R1.raw,AHFD2R2.raw,AHFD2R3.raw,AHFD3IPR1.raw,AHFD3IPR2.raw,AHFD3IPR3.raw,AHFD4IPR1.raw,AHFD4IPR2.raw,AHFD4IPR3.raw,AHFD5PioR1.raw,AHFD5PioR2.raw,AHFD5PioR3.raw,AHFD6PioR1.raw,AHFD6PioR2.raw,AHFD6PioR3.raw,AHFD7CrR1.raw,AHFD7CrR2.raw,AHFD7CrR3.raw,AHFD8CrR1.raw,AHFD8CrR2.raw,AHFD8CrR3.raw
Q9ERH3,29.9814099743061,30.1748148649735,30.1797830442087,29.7530950812818,29.3049516529482,30.0120649377757,29.1694866930047,30.0638016046424,29.3128599081965,28.9760068309431,30.1444728149332,29.8060571794201,29.2442902042522,29.4108688804299,29.5476677883864,29.3911956087675,29.4420009648432,29.4742868218277,29.0252997142528,29.760032078883,29.2529255443032,29.2548343080365,29.0749530861111,29.7726162132513,29.3051073136257,29.3620864553771,29.858601545972,29.3658238705305,29.6303945279184,29.1891351147164
Q6URK4,28.9547343020341,28.8730703653367,28.9694963734107,28.8561889167581,28.6493850918755,28.9606376150504,27.9303703801986,28.765029120142,28.631912119392,28.8433592242449,28.5988051827881,28.9036270836856,28.6224466512536,28.6454648812246,28.4938200999801,28.5635678775819,28.6136916959177,28.7129143820874,28.3359632966143,28.3256613319464,28.079206505284,28.6035700079341,28.4303259914031,28.4017002514558,28.6870222207911,28.4728013229931,28.7305483550105,28.3959832629199,28.3792832577616,28.7740323378275
Q4V8B0,29.3038001769029,28.9490430998643,28.9805468318105,29.4654117520138,29.2445163813216,29.0394320878178,29.1955425664937,28.3079928201029,28.2337956573623,28.5414546230066,28.2637362355032,28.6986857581289,27.8577786420213,29.3057686621643,28.9923637317431,29.0469011583905,28.1770448355877,29.4254188693082,29.3670989322747,27.9205692171618,29.3641806368798,29.2684459043087,29.7875513689663,28.5033372357662,27.9818138982406,28.8277442026344,28.2868561892909,29.3556280424515,29.0020701833279,27.9463453712053
Q04970,27.2265263706569,26.4786042214233,28.6086899020526,27.7608898109898,27.2674372045512,26.0643083048573,27.1405938374863,28.6122698043917,25.8834128367434,26.8121575475617,27.8026712323717,28.1773711704899,26.4479177208996,26.9891636581454,28.4628398695109,27.4784439199038,26.7969221441087,27.628477914032,28.0485163046837,26.5182685463201,27.9898506211785,27.5969473459552,27.066872471397,28.1241427185236,26.2874023015572,26.2286032648457,28.3762759536572,27.7002195484321,28.2292777699941,27.2552158481262
Q9EQS0,29.3641018719948,29.4957051693126,29.3500438485666,29.3232100208179,28.7563106881887,28.6931755779515,29.1749507005901,28.9778480128068,28.754783738966,28.8936055408745,29.4571965066531,29.0519196959396,29.0263345697989,28.7188793294677,29.5280537842172,29.0670689656679,29.1611572144751,28.9954874737136,29.1527879399781,28.973191586018,29.2557659858132,29.2808408333066,29.2500292599327,29.3735546120236,28.6567281480491,29.2336468305456,29.5619417264774,28.9615271811626,29.3840090305012,29.0823064788537
P49911,28.4488358405191,28.3660522791801,28.4044247965539,28.3329755424687,27.9878456945317,28.0610376681498,27.8577900578843,28.1237682662294,27.8099245660056,28.0471146340946,28.7159399098082,28.0812653013785,28.015010717925,27.5022502387305,28.7545799997486,28.0425962140801,28.2615392029565,27.9408966968985,28.1653504297071,27.9428128761792,28.1545491978922,28.3580798723668,28.2801872933504,28.1981768261233,27.6030073257247,28.3062073917969,28.7123116626786,27.9863829733902,28.468890875363,28.2403837268401
Q5XIF3,26.2522154845189,26.1239343809704,26.507593666659,26.0741819558883,26.0802720466233,25.2886765276961,26.5878570544542,25.371401464939,25.7735832047123,25.9550595051329,25.6368165387399,25.6158772232444,25.880304970444,25.5417644379636,25.8490296540645,26.0680579789978,25.9464773464765,25.7221385674628,25.7371142123407,25.8462795555474,26.148404863915,25.9603517048173,26.3240622691474,26.0398363798315,25.8541864298544,25.9373133212118,25.7032278614551,25.8067270626276,25.8029796943944,25.904617505776
P07943,27.5021874618608,27.520243275206,27.4560178858466,27.2788160077906,27.1819791657243,27.7718214670312,27.455128958813,27.5860210320214,27.135892500286,26.9643640330854,27.5780059986859,27.2701181926435,27.4550391839403,27.6459451001147,27.146996769095,27.1460596136607,27.6767476226901,27.6064678656111,27.6561147116258,27.8691758888529,27.170091409687,27.6235631132543,27.015326611378,27.6296012938884,27.6096516091926,27.5493073358342,27.8469356217114,27.7717700055217,28.1326813499831,27.4923345016732
Q02253,27.7707693981564,27.3746720522906,27.6783545561035,27.6961904108606,28.2298101066505,26.8581963515749,27.8541484011871,27.0037963493977,27.9380202586362,27.9979932566083,27.0500974030522,27.1921464874098,28.1396634471929,28.2015869011956,27.3793877106212,27.8727125390451,28.0594083841811,28.0090533292006,27.7269613338193,27.5564744976682,27.7204209070939,28.0591474309944,28.0865547097782,27.0830443788016,27.7902344685681,27.9983989513362,27.0268240678949,27.5013556828128,27.2721929180103,27.8385138961343
Q5U316,29.120624794855,28.1806720544503,29.1349888138594,28.19292108072,28.0118343779684,28.2157047283202,26.9450641632613,27.6248705153076,27.6321025305177,27.8715973123426,28.0040343039771,28.0270216122476,27.4781909142689,27.7187436467268,27.9876535807758,27.7453628574768,27.5011326515927,27.6794306578055,27.8064425836038,27.0870829894601,27.4274460941023,27.4482833960626,27.3270755438848,27.295089938142,26.9872470254397,27.6889778341861,28.0393019714741,27.1224615987235,27.8733808285475,27.596133601195
P63029,26.5283135881709,26.8610253828868,26.6284774235206,26.9871195677072,26.7729187434559,27.3120761774425,26.5081417600013,26.9963396118513,26.7553213894172,26.6469447683011,26.4472867806454,26.9204497925474,26.5644201176606,26.5331061870428,26.9157770360417,26.4892126439774,26.3965861958506,26.484421591134,26.8978966744451,26.858285331848,26.4687050978412,26.746167532212,26.3276319229519,26.6152044094423,26.6719290732968,26.7695900284928,26.7054446419249,26.6595928950343,26.8821362041156,26.5548250987783
Q6PEC4,27.8642124336714,27.6708207917024,27.1797105254582,27.353522116302,27.3027980238054,27.2863660951514,27.8992949158493,27.5952100522345,27.4679001718817,27.6907611232639,28.3257123438809,27.7373803790795,27.2860078297244,27.560273023755,27.6993581881385,27.639954835457,27.756832936011,27.6060611276003,27.5822531248304,26.9191244846797,27.9223185049899,27.5694745133182,27.5790347573541,27.8360096620917,27.6005169687024,27.3731363414896,27.5416522491205,27.7623597866222,27.6553888571703,27.7386847859234
P27952,28.837106688323,28.5395526881692,28.6391853599545,28.4982492813856,28.3828800448333,28.383657619562,27.9619791651918,28.1513578490998,28.1559231097091,28.0407323046028,28.0536340324839,28.400971402201,28.2250549828116,28.2422446610597,28.0215614762345,28.069591192704,28.0702480696196,28.2477274656968,28.2036821743974,28.0947330427298,28.1357623224094,28.216367433097,28.2195615432557,28.2039537991077,28.2537021858712,28.3782855389325,28.4302127232177,28.2134188134773,28.3867004857835,28.2195862777574
F1LZW6,28.3747427971596,28.4648972804067,28.2246778943432,28.4989110150268,28.4093189282329,28.3220474954896,28.5968301904929,28.5090943474523,28.360497928117,28.6183914727922,28.5242813269999,28.3745726035508,28.4640736503097,28.4168691139494,28.6910128061922,28.4788114022138,28.5084581611393,28.4154434476194,28.5955966637931,28.4227469629796,28.5174283535891,28.6391337430894,28.6875470022232,28.4894386034757,28.4062551969983,28.5213386494028,28.5287445413058,28.3020896638844,28.503912062918,28.5480761311055
P08082,26.7948840810277,26.7287198160974,26.9910786532834,26.8612001964703,26.6569922472171,26.9931227237291,26.0292792444754,26.9074593286587,26.6317025244813,26.8416518620422,26.108515223415,26.8778068894887,26.6020816343947,26.7391687426235,26.8558610462753,26.7110782701139,26.0427045708371,26.7742372260944,26.8615150770452,26.4239618117508,25.9647379921997,26.2592651816622,26.469704509968,26.7166902774513,26.597082073502,26.5667162972753,26.840777003182,26.0983424760717,26.5811174156418,26.7171730370823
P35289,25.7955702915394,26.6210549624389,25.8654201753402,26.9387735856001,27.6072730529564,26.6375628915139,26.7589259963588,26.5496445961935,26.257231297088,27.3170980913483,25.9677627713846,26.6024565739186,26.8580186886872,26.3085066113609,26.5295335253839,27.0123888926041,26.8217562637153,27.0661279736031,27.0066680208932,27.0716428995882,26.9351040055405,27.1947759163279,26.8601216401599,26.6517114648906,26.7951312688554,27.2089273897375,26.5834896913289,26.8856601649705,26.8651043747057,27.308093632519
Q6P502,29.0211226872361,29.1619903833898,29.5497839269707,28.9002429275924,28.3213311783757,28.3511059952991,28.9228274427735,28.630097085687,28.262090911359,28.7305127105247,29.1141665487895,28.8164486202579,28.6083495392798,28.3620649267056,29.3841630606468,28.8196468455641,28.6829348335777,28.8737405293615,28.6365865384055,28.429567390038,29.1742975060401,28.561461819335,29.083485067811,29.4666094052617,28.3265403322587,28.741858645579,29.2795377676957,28.6991973884544,29.4915976702095,28.7869540756529
P35571,28.3788047770663,28.646450907213,28.7935110237024,28.7655228641631,28.033173224517,28.2677722820083,28.2785354356906,28.3636797948884,28.0642287165055,27.7834624451225,28.1107620188229,28.172564643332,27.9817687570355,27.9399156211413,28.037277294181,28.0435630650166,28.1843817097904,28.1423782687043,27.9287851799343,28.3269819705908,28.2065621299247,27.6473780016853,28.0696489062711,28.2964806854182,27.7362698712804,27.913173345738,28.5218151363201,27.8061732589075,28.2373236228082,27.8457871376299
P84087,27.5718735820699,27.0208470692428,27.146215844483,27.3681825425797,28.0099403264144,27.2061237506951,27.2582709615532,26.4941227793242,27.5652419485959,27.2871619885633,26.7594491912725,26.6792722487131,27.4713651683911,27.6798225740671,26.8928366300816,27.1856513484514,27.22241086571,27.5351476255966,27.3783418001605,27.2772505423375,27.4838082929586,27.0995825402073,27.448792070504,26.8670513740872,27.44057146392,27.4693284508785,26.6095800525763,27.1839528470877,26.7466033684765,27.3555040012981
P19491,28.9296662271263,29.1115281520445,28.9813790761324,28.2206112238785,28.3193084321127,28.709895027033,27.8831406273204,28.9967057829176,29.0867182303335,29.1447416263201,28.6475981480959,28.733324183143,29.3991085226041,29.1175144026345,28.7099516514957,28.9675390282582,29.4585219469394,29.0939216817028,28.9905575364471,29.8946892926713,28.6382997905239,28.8898900145849,29.1513807397884,29.1876431087135,29.1606381826218,28.9553129841092,28.6345948094563,28.842202628308,28.6491853865491,28.4787154815404
Q9EPC6,26.0987777224166,26.3822472165386,25.9843372619749,26.1534282708686,26.6653509876941,26.8357419100699,26.4892228029386,26.6734509391892,26.4181466144556,26.4989739443371,26.0262991269978,26.5220228067331,26.2715198546701,26.4720563043903,26.5497924145762,26.4713606183804,25.6129065091938,26.4857777283376,26.678037682878,26.2198556535369,26.3215875003473,26.3530359276239,26.2098498617996,26.2513386180913,26.2282223532051,26.4654967745034,26.3949065267278,26.3254525458001,26.4679171255111,26.0022735327133
P31647,25.9675335513829,26.1458266320327,24.9826999257179,26.3720036259147,25.9145676149829,26.20450728299,28.0626418636051,26.5102965475384,26.7263510981868,26.8770627411953,26.9608868633652,26.3878852951763,26.7805768149356,26.8255909038912,26.8404316016526,26.5366554256272,26.781528334385,26.8335841554484,27.4434351621784,26.6994739308828,27.6980210960059,26.6029086886822,27.4209661783389,27.3437463827278,26.6408049791568,26.9001890595795,26.6639037849621,26.9981403044429,27.1348480333569,26.8595568708794
P10499,28.606032116815,28.524923510177,28.2056431195267,28.0173284179483,27.6671186530591,28.4003528395384,28.1468012604537,28.296641322264,27.6418469806558,27.7218626217626,28.1181387987348,28.2386232890923,27.6927449069678,27.5755963958198,28.1825115052516,27.6632930624804,27.8023848810384,27.682581105475,27.8517407772835,27.428788567112,28.0771151685216,27.7105427755352,27.9451782527167,28.1076311952631,27.8056330619208,27.732326627846,28.2084282459424,27.5938564236634,28.0902486830187,27.7436919467196
Q01986,26.6110394227053,26.6768636248008,27.0395128451925,26.8238440777816,26.742102528333,26.8037582377965,27.4340029643688,26.9715010423281,27.1767865684555,27.0632823008211,26.8059435428358,26.933336878895,27.03239434885,27.2505445149546,26.7824552117821,27.0836983892496,27.155399612961,26.9974060361141,27.0984060694223,27.1014863619397,26.9136383974773,27.2197060723238,27.1585309476245,26.995457107452,27.3194575165305,27.1741754780369,26.9367995661512,27.4663477922235,26.9779112913874,27.0838981042146
P60905,24.8627779151671,25.3045152642559,24.7002222610317,25.3905718291039,25.7547148777238,25.3467062152596,26.0261307062459,24.9446913597627,25.6981160740773,25.5983233131635,24.930539310578,25.2271798249006,25.849151332912,25.8670478599809,24.9551419277755,25.379874209692,25.5620339728599,25.6514674290632,25.582699607232,25.3971389143274,25.9921457953689,25.6536884612311,26.0734587771107,25.4111918362513,25.6449095787507,25.7176035063865,25.1489050383882,25.7778005420698,25.3725575365453,25.3466332641245
P62882,27.6031658816513,27.7492663191783,27.6378668167856,27.438677540271,27.0609629944024,27.6487841242186,27.5338527515664,27.5310671992833,27.3855780380966,27.4571886055347,27.9786759752338,27.5483275086109,27.3797186646866,27.3473881702931,27.7233850699061,27.6024188282972,27.5529771557446,27.5324133718488,27.4936933987285,27.3122406278808,28.0027618333874,27.5375915716207,27.9877241946265,28.1009364102777,27.6910691518925,27.6577678488382,27.873273206886,27.5680835463134,27.8916723303958,27.4889413026261
G3V9T7,26.6665605545944,26.9405354840924,26.9008095357694,27.0478795800723,27.5587207669947,26.3807465027531,27.6993572937597,26.4598984585767,27.0600178048018,27.3960865770404,26.5428023469166,26.5442527367312,27.4940493758872,27.2728474127176,26.9084800650228,27.2735003966804,27.2725660615588,27.0260293146776,27.2090436191802,26.9910045188244,27.2079084314087,26.9218299970206,27.6316865630057,26.7939207990735,27.1893768680191,26.6206292244349,25.742178066484,26.9530802518902,26.562471730183,26.7349180433017
Q9Z0W7,27.7435597192106,27.2736472138328,27.5966671415662,26.4507337900708,27.316491348592,26.7627471605664,27.0139164913396,26.8768875966651,26.4496338141448,26.984791565015,27.6651025830045,26.005850226764,27.204977360229,26.7729543247437,25.8455075378949,26.1306935031257,27.424716472844,27.2375453154626,26.7705287274376,28.2437454023595,27.1021485159494,27.157297998145,27.5117794948223,27.3681913993123,26.9804436693933,27.0879961334807,27.4222868764346,27.2820112228452,27.2503438544937,27.1805808964936
Q8VD52,27.3394001598983,27.0417818680278,26.9585331199347,27.528487844092,27.2091442260089,27.8892304771167,28.2385549726687,28.0378281342716,27.9632028594531,27.9462144002972,28.9293700526882,27.9799619415554,27.9934752888,27.4438340584536,28.338914832629,27.9999561168902,28.2246128970557,27.8742531806815,27.4298524517647,27.3508146093975,27.3394362691583,27.8879119241177,27.5486166771632,27.7943292234938,27.9842228181263,27.4406443664224,27.9134658623056,28.3417948267626,27.6665566899457,28.0385845478059
Q05695,27.2903670954725,27.8217252407598,27.3669129505659,27.950476677831,28.1518664416336,27.6112386073908,27.7531025097718,27.9261569224148,28.1761491509884,27.9599762808594,27.3608776519572,27.6117248020844,28.0653175645768,28.0937753039344,27.8256170509339,28.030438477505,28.0044660750217,27.9416496224993,28.1449116173982,28.1420393542157,27.8870769354778,27.8905331922186,27.7943826404626,27.6375895483289,28.0453252798265,28.0677127798931,27.3017339931749,27.8405548062038,27.9655378916641,28.010135796996
Q5I0G4,29.1466813192106,28.9266403239947,28.9141500013652,28.6143741153654,28.2070511779678,28.9034902148701,28.7630188112116,28.7587913185135,28.3485464940724,28.5467224094173,28.6920384075013,28.8690866908851,28.3257979801375,28.5868908292859,28.7707055127345,28.9101837539792,28.8712286016087,28.2686753583854,28.7429385102717,28.8649974946582,28.8087937944911,28.6641542424054,28.6892772084797,28.79158547277,28.3041351416947,28.5145268255308,28.9000842841894,28.7833669335977,28.816060226002,28.4715427832262
P10362,30.5797956316147,29.879169952791,30.417811184554,29.6051485402201,28.8496976238932,29.7876692796056,28.9335654588239,29.7619078805582,28.846828797826,29.22442470053,30.4161085572134,30.1595906222536,29.1152331842501,29.0167625782652,29.6282974923681,29.1697967612201,29.1814049211245,29.2969326633504,29.2113770857445,28.7751559796754,29.0691303239015,29.0112175006361,29.1828932237657,29.4681472737489,28.7794211734055,28.9029335440482,30.3023260449185,28.8735310014717,29.9142592242417,29.3083544519613
Q4FZT9,27.6005486423259,28.4576853615817,29.428935947374,28.9315510986579,26.9744131688359,27.955800950997,29.0941247215951,28.3060370727443,27.783113418603,28.9441243376346,28.9376708974836,28.834198546711,27.4644582717309,27.3807419555665,27.545587102473,27.314738910455,29.394665672486,27.3554931540354,27.6925005725081,29.8736519237976,27.5359650885751,27.5572971433662,27.5500948999859,27.9679055016452,27.4516817127397,27.4524359833057,28.7926979306738,27.810293248588,28.7777720826167,27.3879638587791
Q00729,31.6123520805037,32.0262374466904,31.9854633793513,31.3622172778372,30.6782104324256,30.7798897827925,32.08534644567,31.5679451426931,31.3328584819041,31.897919490511,32.5558835208252,31.5875136324392,31.4345837640924,30.88872389458,32.4095323781895,31.6989195134114,31.8515134177871,31.5097035724369,31.5444960089551,30.650004167664,32.3528396747776,31.8612448129135,32.4149571598222,32.130899186911,31.3716840729736,31.4995822640559,32.2890246747788,31.5183657677523,31.9449966014478,31.4705524517603
P20171,25.2798078667361,25.5097561149169,26.0228071156411,25.7862246622444,26.0703096823,25.1717551121361,24.4067323600556,25.385975505754,25.3538478108261,24.9309893326732,24.4973114444349,24.6819194995778,25.8359756474499,25.6636465335039,25.3931878555749,25.3130139493433,26.0056910584537,25.8720961325163,24.9219866436153,24.3558989481711,25.6610888085313,24.8168552179711,24.6614313114616,25.1333174936741,25.1747108557087,25.2902470684182,24.4227797757887,25.3213673970171,24.9469073557088,25.8341239311251
P55051,25.3191124043925,25.803793863412,25.8163642802551,25.7046600310537,25.047526496863,25.9188558272809,25.251085839956,25.9290428880279,25.5220387105834,25.0433694600312,26.3226838378889,25.9398459334753,25.254179140994,25.5140947142571,25.4530901083035,25.7575600248476,25.9446626030334,25.8783657224737,25.5838890033577,26.0802849752113,25.7237330158149,26.084508536638,25.8842580129027,25.4506164374978,26.194010816176,25.9685778977344,25.7511945278932,26.3858961226655,25.6255723330227,25.6837698247755
P51146,26.4631914314399,26.6440927351237,26.4383032792113,26.4375442691578,25.6865989116451,26.7409151577963,25.5884299389338,26.5368011468707,26.0671315195485,26.1319302575919,26.5643500609277,26.0065658220793,26.3431817622607,25.8633330019561,26.4059301839039,26.2115270469401,26.1658090018323,26.3583594299205,26.3853831541916,25.911594813117,26.0448289535345,25.8718475902924,26.5757644873378,26.5217588204639,26.3007273279666,25.6677954351638,26.7271727097415,26.5476055817487,26.7801046736211,26.3748029816097
Q1WIM3,25.3057267045449,25.5852482058676,24.596007635876,25.3280958921399,26.710638024238,25.7062961020354,26.7680901750229,25.5632138879994,26.6355332178312,26.5544153124785,25.0751747893875,25.474147369638,26.4468845947692,26.2751561645427,25.5203627590242,26.2737159353515,26.7115955305172,25.0627713110999,25.9017123122042,26.3454342914434,26.0316998241634,26.8936041481972,26.3037309359826,25.3856062140866,26.4747827521401,26.8117057790036,25.4883798536968,26.703147685507,25.4526002686622,26.2741460190966
P09330,28.8121470072064,28.3602594001325,28.9934181261862,28.1053670469939,27.7094800736958,28.1815603743611,27.5529577467664,28.1558845511436,27.9137300347277,27.1842412882666,28.5079118819757,28.4144482658867,27.8308695556189,27.6564905593941,27.7859789672681,27.9434585750972,27.9611050007793,27.8767316452467,27.9329403555936,27.5831254711417,27.665607808855,27.9352433329615,27.5838237173575,28.0616545084113,27.6263036031649,27.9325234725152,28.4730633994629,27.5780310011111,28.2395516392566,27.9774460373415
Q6AXV4,28.683536718599,28.80605887198,27.5018813745715,28.7696941737432,25.3666725237977,28.4588723142501,28.0069507008382,27.6760493164279,28.7499548424963,27.977660427642,28.352192318044,28.4057334330024,26.64778372878,28.7593681553203,28.4688299163374,28.6120791922928,28.6892535426131,28.650318024769,28.5857436665258,28.8616546016866,28.8855845043949,28.9512411640297,29.5414038290265,28.9368554251375,27.9794598968716,28.3580343191579,28.4586711468085,29.4202477890868,28.7545617726024,28.584824350878
P19944,24.046946436575,23.3866063068673,23.7878788125451,24.0459033690456,24.9819860891701,24.3172134284647,23.6729204720209,22.9538791814643,23.6334565617425,23.7216194544593,23.8993940796251,23.2095325638522,23.5324162438224,23.5541635385278,24.412473765048,23.3863821570699,23.3810311135236,23.9279527383416,24.1027949143219,24.4979055741513,23.2876958856711,23.5124052847028,23.2221918367277,23.0621034589344,23.5585593358784,24.1780215129973,24.273422320535,23.3234969360834,23.3518404191674,24.5263683782078
P47727,25.6630549540355,25.6603277733484,25.8579340313516,25.9391363612367,25.6885995507862,25.1035862991601,25.6452190509504,25.6214507095304,25.6944894959785,25.9874035881817,25.3442662392306,25.4717224958289,25.8522285000276,25.7928016701234,26.0730513001438,25.8416044571407,25.6946997597901,26.2648042003743,25.8959409076378,25.4421368587659,25.8528198660955,26.1442476205833,26.6848982190952,26.295244496786,25.811693702701,25.8960771625585,25.73785922895,25.6387515634086,25.8788568024805,26.2965057418708
Q9JJ54,26.8916742260355,26.5783327454772,27.2862626171735,26.3414732282468,26.4460926497363,27.0198468069492,26.196228496059,26.6215643328236,26.4985291317599,25.946372319129,27.1099569203429,26.7617086536593,26.6571526111013,26.5582170763297,26.8745741022521,26.5230415979268,26.675733446389,26.4064028623293,26.3890586962488,25.7688868863019,26.3599807104477,26.9291451925994,26.576256704171,26.2264102487801,26.4972230837157,27.0946255620946,26.8407794762186,26.0435214548963,26.6022474723561,26.5677166345241
Q3MIE4,28.583940520448,29.1695264945589,28.7674212749719,29.6982396708709,28.5753826375614,28.9293570802815,30.2973795705858,29.0007550105219,29.0782363723774,28.3980765817313,29.3824181328879,28.8433869710907,28.8075429939172,28.5308049117565,29.3660637335228,28.8147399038869,29.630292234868,29.3464274739963,28.9932123459751,29.3273301990445,30.0199994111481,28.8269234147538,29.5186442076067,29.8189497934025,29.1028708642437,28.8988682001463,29.8279095689465,29.3075944709142,29.6929918504405,29.042156456146
P16290,29.9351389971948,29.2581824350865,29.9544255379576,29.4271737092153,29.3648555541124,29.8821538823084,28.9752612166262,29.5220516903136,29.4102664128272,29.5767842466557,30.0316893351384,30.0216153607909,29.596266378523,29.5649029220924,29.8648851179045,29.5616352980122,29.5595514145037,29.6011116462004,29.6780448259727,29.0503791154745,29.4573203154013,29.6113860395869,29.5004750730672,29.5402088693635,29.4471093722189,29.732880616971,30.189186257955,29.3723282145377,29.9364133061475,29.8107235401955
Q63692,28.3642350776096,28.9195849466734,28.8088081431102,28.410834541501,28.0927543683929,28.7169119385478,28.0969379249478,28.629335847596,28.732277962758,28.3277087520911,28.2919790186374,28.217964056279,28.2934003863117,28.4735379947367,28.1379058303044,27.9778453147942,27.8453771875578,28.1912010362609,28.2670798036974,28.2813696082998,27.9544222190954,27.5567748292269,28.2500929442059,28.1693030432753,28.5127255176031,28.1344155529588,28.4246434648245,28.1500399813781,28.0872809407572,28.262935511475
O70511,29.6728447601313,29.5265079666525,29.7463665075211,29.5835043556901,29.3223715282083,29.4152522034479,29.1244025151593,29.8537490551744,29.3821086880375,28.9252342185535,29.811805480959,29.6862682649348,29.4011828742424,29.573595831452,28.930946572004,29.1201756156398,29.3828580387998,29.4285362722439,29.2214455935074,29.4837387705258,28.9995185853826,29.2606177589153,29.0938507281982,29.4107813073581,29.3280078323289,29.2418600609559,29.7715160185842,29.2884732430953,29.5987379165446,29.4121094511689
Q80W89,24.938901442575,24.8644686450654,24.9129097730951,25.1497359184514,25.7091791604294,25.4158181293853,25.5498301699746,25.0486259924848,25.61753913975,25.2158136865106,24.323320430496,24.852433543715,24.9990719164721,25.2536915893263,25.0447129243121,25.2001093082785,24.8654931234332,25.1218265596268,25.6415515935399,24.1280996245185,25.4396766660309,25.2709554460936,25.3042090982917,24.9729516365572,25.5714528917977,25.5900459103061,24.7881737004523,25.3271008655255,25.1104034766663,25.2361954724168
P04256,27.7157279192461,27.1002532035051,27.7807569884863,26.7378381255766,26.2032575205501,27.0834292814847,25.7783831226873,26.248928554947,25.9465169834189,25.8357734484523,26.7087245745772,26.6233973834777,25.7847883504691,25.8609362973792,26.6920823355823,26.1137083968248,25.9903867152716,26.2548944451343,25.8327653915611,26.2464912133384,25.7077379473753,25.2621115097948,25.4204616129777,25.8560657110916,25.5246608578907,25.4943908375645,26.4215904957158,25.5735793872634,26.3417328308694,25.6397018273526
Q6AY09,27.6385986819166,27.5409295184424,26.7625435613218,28.0051035510287,28.2113052372658,27.680279634814,27.8164790812984,28.4368044192384,27.7186829377231,28.1954765439169,28.8845877632058,28.2402137547523,28.8000294968337,28.3025362757854,27.9483605332774,27.9900094980222,28.6342521143628,27.7171962864398,28.1271759072697,28.6380778406609,28.1490012713474,28.1829085603077,28.003027012658,27.6226169870759,28.303898330086,28.3461345929695,28.2855529078769,28.650023366247,27.6410857523501,27.6772366599924
Q07009,26.8174098391942,26.7781552312814,26.589783009878,26.9084185447202,26.4599435422115,26.6766583525887,26.7444013035442,26.8102585494849,26.2003874704272,26.2139120253324,26.7190426756325,26.7955829085429,26.614900244519,26.4232458085979,26.687046101781,26.1321824614621,26.6774095035824,26.2846492625922,26.6016332663568,26.8488696610317,26.1514670349328,26.8140847549401,26.6490015732749,26.3308406211941,26.7037954364698,26.3661494187871,26.7781651578306,26.5186212552548,27.0619233686491,26.9823235341818
Q78P75,25.5618133102168,26.1441544129898,25.7989767210733,26.0421923586061,26.1048054508864,26.3261416081938,26.9188669996808,26.6830060281338,26.7564188802158,26.7009289380118,26.7627299076212,26.694566042655,26.65925686401,26.4825668955826,26.5354290241978,26.6437597750032,26.6341131694369,26.4086372412514,26.6550391256789,26.6931852837145,26.8059194450739,26.7741656802508,26.7082017404386,26.3955002437297,26.6590515689206,26.5206670900593,26.3996698008991,26.8364716760647,26.3234374793312,26.6195899380743
P09811,29.0121572741529,28.161104709266,28.9154329841924,28.4504697519684,28.0826082749268,28.3379478314515,27.1504695348491,27.8917549119809,27.7208684155557,27.7677683752806,27.6718780885676,28.193668600517,27.6372654097953,27.6128007483988,28.1363604524056,27.6723595436943,27.6582969437221,27.8611378891839,27.6362320077847,27.3670431063231,27.5928346322023,27.4596733242862,27.2675213114245,27.5361277623507,27.4800303941568,27.6466414002075,28.1061760788779,27.377273978744,27.9266653827441,27.6701725090617
Q6AXX6,26.6669709195013,26.5284644703035,25.7361107019941,26.5307436515317,26.2451953157094,27.2686297090401,26.651178478149,26.8376589500685,26.4597278014223,26.5639278498715,26.7663627120027,26.6023994558816,26.4691779207095,26.6635483143577,26.3227284018588,26.412402370238,26.4519713215708,26.0291617828139,26.2425516867203,25.5946561731529,26.49054459215,26.2418962925694,26.2806707692195,26.3884690339328,26.3161343625492,26.8195200127656,27.0289933212081,26.5898250402679,26.6724001610108,26.2494375717978
P68182,27.5242572441388,27.3885137389429,27.6618898164513,27.3635341315655,27.4835402850008,27.4338876370097,27.8786405604481,27.6201483146546,27.7776699396166,27.7446547133253,27.9066601610134,27.7458381353553,27.6742665473317,27.5758945748044,27.6442943556175,27.790770238803,27.6819974089315,27.5516498361498,27.3274123957934,27.4763387849196,27.7119616577688,27.8975298259058,27.8756086565851,27.6733096337388,27.800411779199,27.5898357076548,27.7425521675965,27.8725725115436,27.6264328933466,27.6089819948133
Q6AYK6,27.8666128973766,28.0033946713584,27.9264101254374,27.9869685000292,28.1632672194071,27.7726915440711,28.2631882524883,28.0895353847915,28.078769927285,28.0880673516924,28.5566457968295,28.0921664117136,28.319782711075,28.050105544296,28.0718528563258,28.2264253487214,28.3721734331675,28.183915032262,27.7416193760201,28.551369488903,28.1891438948203,28.1875324259866,28.2962083431117,28.1852453461774,28.2222198578735,28.0507267775494,28.0050560912584,27.8386925311277,28.103452179325,28.0219823885512
