protein_id,mean_intensity,mean_treatment,mean_control,log2FoldChange,pvalue,padj,-log10(pvalue),s0_corrected_-log10(pvalue),regulation
P32736,26.500190978865266,26.49127759640343,25.972225531400827,0.5190520650026045,0.011708814468207943,0.1428526105242054,1.9314870755493394,2.4028166857268096,non significant
P62425,26.201529030859895,26.258810859599837,25.88286883500766,0.3759420245921774,0.011895629472744028,0.14332544866240227,1.9246125717598739,3.3513696849344563,non significant
P35332,26.62426377500409,26.60753954740785,26.32181282018726,0.2857267272205881,0.012338288539969927,0.14332544866240227,1.9087450776767787,7.189787079384654,non significant
Q6AYK6,28.11568529912956,28.126721842176753,27.74386587145554,0.3828559707212129,0.012303269970686355,0.14332544866240227,1.909979446163301,3.267539467585604,non significant
P21396,28.17355302018716,28.226834188040133,27.880002403404642,0.3468317846354907,0.012411957723726724,0.14332544866240227,1.906159712332431,3.810976038234076,non significant
P35213,28.92822434579629,29.072621247223264,28.416335117230577,0.6562861299926865,0.012373285389934699,0.14332544866240227,1.90751496995251,2.066976212157531,non significant
P04642,29.141212290853094,29.118790336815067,28.490791285447923,0.6279990513671443,0.012559757886801349,0.1435214000189696,1.901018732369494,2.118317147391857,non significant
P49432,27.886043393177697,27.93560039448735,27.53769514788564,0.39790524660170945,0.0130936699150382,0.1476824668138292,1.8829386116257525,3.1079810864297324,non significant
P35171,23.245157326379623,23.38659909109747,22.653952665472342,0.732646425625127,0.013193146533961041,0.1476824668138292,1.8796516139026653,1.9558848318086437,non significant
A9UMV8,29.363891573388198,29.400867303957934,28.731878663230997,0.668988640726937,0.013563058260233598,0.15028964557046723,1.8676423727263483,2.0459597491719226,non significant
Q6Q629,27.494967825509345,27.415855516611444,26.96790258455171,0.4479529320597351,0.014023867096211395,0.15308099002521436,1.853132212691181,2.7282199816190804,non significant
P04785,27.69168701802306,27.634870702057615,27.2589605735298,0.37591012852781347,0.014094056510981449,0.15308099002521436,1.8509639915049767,3.3517741684883746,non significant
P50137,28.453401435259654,28.453724314687292,28.177000792594754,0.2767235220925386,0.015288335925838744,0.16442455402593237,1.8156397832309559,,non significant
Q9QXQ0,27.78456373076073,27.881506100290025,27.372206802144095,0.5092992981459297,0.015878054686833287,0.16575502204792164,1.7992027066019218,2.4383005954369152,non significant
P11662,25.146022280693373,24.98103896547323,25.59226797750125,-0.6112290120280228,0.015887582956833637,0.16575502204792164,1.7989421687683194,2.1521358052297064,non significant
O88989,29.55139566573536,29.489026210097137,29.00182067149115,0.4872055386059877,0.01601643786424767,0.16575502204792164,1.795434066773648,2.527891090778221,non significant
Q9WV97,26.247054659004615,26.341950338272422,25.680152194269215,0.6617981440032068,0.015760539115739342,0.16575502204792164,1.8024289308194223,2.0577128628638834,non significant
P41498,25.41905252460424,25.527481710252953,24.80648676275372,0.7209949474992321,0.01670255021020286,0.16729384784891557,1.7772172140223228,1.9707095391389053,non significant
Q66HF1,28.89649296724118,29.053776681893357,28.68917984432481,0.36459683756854844,0.016651298858613776,0.16729384784891557,1.7785518843722081,3.5069979414966244,non significant
P13383,31.67237162791316,31.874480512566763,31.189323587383523,0.6851569251832395,0.016660359844275968,0.16729384784891557,1.7783156225753494,2.020818463359495,non significant
P21533,29.544538346786315,29.556413775232972,29.12026732350002,0.4361464517329523,0.01677513515349199,0.16729384784891557,1.7753339721318866,2.8022410540773315,non significant
Q63450,27.69859563390649,27.561839858865483,28.30788942881524,-0.7460495699497578,0.01734171805595053,0.17019405513125993,1.7609078788749593,1.9396211445304037,non significant
Q60587,26.737256016797726,26.731267350507817,26.042785429873504,0.6884819206343131,0.017376238992434925,0.17019405513125993,1.7600442187727665,2.0158567210636993,non significant
P07722,28.477474935515424,28.404673173143788,27.721018825273987,0.6836543478698012,0.01820899423234385,0.17177060627691293,1.7397140416518757,2.023083315039743,non significant
P35704,27.454091107772186,27.444641321782466,26.69083301691394,0.753808304868528,0.018278657237070773,0.17177060627691293,1.7380557110064332,1.9305695524045414,non significant
P10888,29.74976021612026,29.7449171689899,29.387491438785176,0.35742573020472435,0.01832011024101988,0.17177060627691293,1.7370719172990328,3.6194307621043587,non significant
Q4KM73,25.725912094154143,25.7580062217408,25.35710976016669,0.40089646157410996,0.01809242442032815,0.17177060627691293,1.7425032329289636,3.0794511006105263,non significant
Q7TQ16,24.521145782396168,24.545842092691657,24.073005925132815,0.4728361675588424,0.018188455572024947,0.17177060627691293,1.740204176418838,2.594243442675577,non significant
P97685,28.316531640180035,28.327059705818613,27.898610295227183,0.4284494105914298,0.01873138456231045,0.17413838021063188,1.7274301198192428,2.8548971633596203,non significant
Q812E9,29.120318308480023,29.171811335762232,28.762388262974962,0.40942307278726986,0.019527867946924828,0.17851725948147115,1.7093451704054814,3.003056827141203,non significant
Q9JKE3,24.258526551216278,24.39271463350538,23.562767049669848,0.8299475838355335,0.019462361575618845,0.17851725948147115,1.710804463295175,1.8536682728247322,non significant
P52303,29.30551627383703,29.64955223912935,28.835829100121444,0.8137231390079052,0.020006630763021775,0.1813824293143379,1.6988260430094781,1.8684420536134296,non significant
Q9ESW0,27.869272381341954,27.9326748579111,27.49683237322071,0.4358424846903901,0.021120819017655713,0.18639997535504443,1.6752892448526266,2.804250917616446,non significant
Q6PEC4,27.60221352165323,27.72303764114311,27.22681531345823,0.49622232768488317,0.021418514234257734,0.18639997535504443,1.6692106587255935,2.4896601684312785,non significant
P11507,28.388993212306605,28.42887499689462,28.17591772198605,0.2529572749085709,0.020936660984069183,0.18639997535504443,1.6790925791911377,,non significant
B0K020,24.95687533485358,25.201416740470194,23.66425500021575,1.5371617402544437,0.021116599742985628,0.18639997535504443,1.675376011883696,1.559583307153986,upregulated
P05708,29.966734356404867,29.9710841696367,29.520182858684276,0.4509013109524247,0.021326087416568586,0.18639997535504443,1.671088814933015,2.7108847186238916,non significant
Q6DGG0,26.30242233906208,26.22788731503918,25.844851788998596,0.3830355260405831,0.02157957782141353,0.18639997535504443,1.6659570560212258,3.2654595060448885,non significant
Q7TP17,22.35331697041331,21.80380865794795,22.73786751558289,-0.9340588576349411,0.021761883413295473,0.18650614144050887,1.6623035207107713,1.7745176125556317,non significant
Q62881,24.496468198756798,25.465101711941298,21.27424324372933,4.190858468211967,0.02257441448456735,0.18908188297142453,1.6463835052190707,1.387168571332316,upregulated
Q4FZU2,26.378963211650152,26.226647365909773,26.53652984851227,-0.3098824826024966,0.022874863200018372,0.18908188297142453,1.6406414944923249,4.9311764224668515,non significant
P97710,27.955279181121455,27.959913404115323,27.739273926560866,0.22063947755445668,0.022526806856989087,0.18908188297142453,1.6473003645420754,,non significant
P42123,29.139503517763707,29.09523656693271,28.383253566231037,0.7119830007016716,0.022924239229899238,0.18908188297142453,1.6397050680347807,1.9826432354878485,non significant
Q6JE36,25.9550333467081,26.31326825012051,25.475626402963467,0.8376418471570446,0.02272892339052656,0.18908188297142453,1.643421135178108,1.8469269061068712,non significant
Q920J4,28.849085459566147,28.90042170393067,28.356075393820884,0.5443463101097876,0.0232963814973383,0.18930467038948232,1.6327115303807809,2.3203832144153447,non significant
Q68A21,27.045657749979554,27.096535097978215,26.854022364092383,0.24251273388583172,0.023288715401747557,0.18930467038948232,1.6328544663523457,,non significant
