"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010563","negative regulation of phosphorus metabolic process",24,0.329177883617802,1.07032954653434,0.361423220973783,0.84813069643591,0.810375739216309,225,"tags=33%, list=24%, signal=26%","56011/117287/65179/24832/365216/29753/266759/24679"
"GO:0045936","negative regulation of phosphate metabolic process",24,0.329177883617802,1.07032954653434,0.361423220973783,0.84813069643591,0.810375739216309,225,"tags=33%, list=24%, signal=26%","56011/117287/65179/24832/365216/29753/266759/24679"
"GO:0006939","smooth muscle contraction",10,0.423905824124182,1.06909956113521,0.360623781676413,0.84813069643591,0.810375739216309,148,"tags=40%, list=15%, signal=34%","170851/24786/24212/29598"
"GO:0050920","regulation of chemotaxis",20,0.342418977634798,1.06774660384809,0.356472795497186,0.84813069643591,0.810375739216309,199,"tags=30%, list=21%, signal=24%","363875/50646/25459/291081/29318/81683"
"GO:0002753","cytosolic pattern recognition receptor signaling pathway",10,0.423177868880178,1.06726364242969,0.360623781676413,0.84813069643591,0.810375739216309,83,"tags=20%, list=9%, signal=18%","25344/25459"
"GO:0048145","regulation of fibroblast proliferation",13,-0.374985996226831,-1.0667640001177,0.357873210633947,0.84813069643591,0.810375739216309,142,"tags=31%, list=15%, signal=27%","25319/24629/293621/24592"
"GO:0009063","amino acid catabolic process",25,-0.311591257324303,-1.06533842859581,0.361702127659574,0.84813069643591,0.810375739216309,128,"tags=24%, list=13%, signal=21%","29600/29383/24380/64157/64192/292845"
"GO:0007009","plasma membrane organization",18,0.350882767753996,1.06430857869304,0.359223300970874,0.84813069643591,0.810375739216309,160,"tags=33%, list=17%, signal=28%","24936/313413/299923/24786/29704/25130"
"GO:0006814","sodium ion transport",31,0.307369699652906,1.06317328380808,0.358208955223881,0.84813069643591,0.810375739216309,133,"tags=23%, list=14%, signal=20%","50690/79213/50676/24213/25650/140447/24212"
"GO:0007204","positive regulation of cytosolic calcium ion concentration",18,-0.337201828206616,-1.06197279694777,0.361396303901437,0.84813069643591,0.810375739216309,214,"tags=44%, list=22%, signal=35%","303634/287444/29337/689560/25297/29495/140908/25679"
"GO:0045664","regulation of neuron differentiation",18,0.349997807648665,1.06162429004036,0.361165048543689,0.84813069643591,0.810375739216309,150,"tags=22%, list=16%, signal=19%","363875/29409/81732/29577"
"GO:0032355","response to estradiol",39,-0.278592258457789,-1.05995799263309,0.355971896955504,0.84813069643591,0.810375739216309,333,"tags=41%, list=35%, signal=28%","25420/29456/29393/24188/25085/79256/24648/29237/79212/24629/24404/25595/54225/24232/81818/50592"
"GO:0044248","cellular catabolic process",142,0.22325454385025,1.05080146156266,0.359322033898305,0.84813069643591,0.810375739216309,130,"tags=18%, list=14%, signal=19%","690660/294292/294362/60666/362245/117254/25728/299331/298942/24440/25721/29338/311422/171155/24533/140547/117287/25459/25632/170851/64352/81743/64189/65151/64371/24401"
"GO:0030097","hemopoiesis",50,0.268836338046677,1.04939253901319,0.360714285714286,0.84813069643591,0.810375739216309,206,"tags=32%, list=22%, signal=26%","24440/29338/50646/25459/25632/81768/83782/24787/81743/64371/29577/64627/64521/84353/54231/56646"
"GO:0065009","regulation of molecular function",26,-0.306121195406526,-1.04902531638471,0.358649789029536,0.84813069643591,0.810375739216309,138,"tags=27%, list=14%, signal=24%","24629/29345/116600/25297/364208/170630/63848"
"GO:0060255","regulation of macromolecule metabolic process",275,0.203266458088684,1.03990224141876,0.362126245847176,0.84813069643591,0.810375739216309,150,"tags=18%, list=16%, signal=21%","363875/291159/690660/25368/85383/298012/362809/25728/299331/56011/24943/24440/293508/85428/494445/50646/25246/56064/25344/117287/24923/25459/63836/60449/25650/170851/65179/100362640/24786/24832/83782/24787/81743/81732/308650/140447/65151/65171/25630/365216/117030/24333/25058/289144/308061/94167/29598/292804/29577"
"GO:0009059","macromolecule biosynthetic process",286,0.201970858661199,1.03518132638251,0.361386138613861,0.84813069643591,0.810375739216309,150,"tags=18%, list=16%, signal=22%","363875/291159/690660/25368/85383/294362/362809/25728/299331/56011/24943/24440/293508/85428/494445/171155/79563/50646/25246/64156/56064/25344/117287/24923/25459/63836/60449/25650/170851/117042/100362640/24786/81768/83782/25506/24787/81743/81732/308650/140447/65151/65171/25630/24799/362862/117030/24333/25058/94167/29598/292804/29577"
"GO:0060560","developmental growth involved in morphogenesis",40,-0.276962898691107,-1.05775162297172,0.364485981308411,0.851296043656207,0.813400179440326,108,"tags=20%, list=11%, signal=19%","25595/294568/140908/297516/25751/83527/116743/117282"
"GO:0048523","negative regulation of cellular process",330,-0.192336388503061,-1.03501193950641,0.364116094986807,0.851296043656207,0.813400179440326,225,"tags=25%, list=24%, signal=30%","83581/24654/29304/170538/81664/116590/303634/367171/116484/24464/361651/170916/24171/117021/29237/29474/287444/266975/161477/29448/294320/29629/60465/60460/29340/310192/499157/79212/81921/257644/29337/83578/25319/27139/24629/83501/83764/25551/116493/117520/29600/291145/116723/24404/317259/58814/689560/25595/25059/25272/84510/85274/362361/171574/25387/25604/29495/64159/140908/24673/24246/66028/116563/25751/65028/64157/114612/81821/287927/81666/293621/81818/50592/24592/24366/25679/81661/29578/116743/192179/114764/24170/24611/117282"
"GO:0071383","cellular response to steroid hormone stimulus",24,0.327413212057893,1.06459167590421,0.367041198501873,0.856096092418537,0.817986551659128,148,"tags=25%, list=15%, signal=22%","362809/25344/117287/65179/24212/29598"
"GO:0009988","cell-cell recognition",12,0.401642750897261,1.07746153654826,0.368217054263566,0.856894331462449,0.818749256697396,20,"tags=17%, list=2%, signal=17%","24189/24936"
"GO:0072384","organelle transport along microtubule",13,0.387626214977249,1.07324370266055,0.374269005847953,0.856894331462449,0.818749256697396,96,"tags=38%, list=10%, signal=35%","314906/29564/83613/170851/29545"
"GO:0034101","erythrocyte homeostasis",12,0.399960099075725,1.07294759321664,0.372093023255814,0.856894331462449,0.818749256697396,149,"tags=33%, list=16%, signal=29%","117254/24440/25632/292804"
"GO:0099590","neurotransmitter receptor internalization",12,0.398567782169342,1.0692125129495,0.374031007751938,0.856894331462449,0.818749256697396,157,"tags=42%, list=16%, signal=35%","311848/65046/64633/29704/85238"
"GO:0034249","negative regulation of amide metabolic process",15,0.373066997103418,1.06651190966612,0.380859375,0.856894331462449,0.818749256697396,115,"tags=13%, list=12%, signal=12%","25728/65151"
"GO:1902475","L-alpha-amino acid transmembrane transport",10,-0.407770304631575,-1.06355824787041,0.372188139059305,0.856894331462449,0.818749256697396,234,"tags=40%, list=24%, signal=31%","309111/116509/66028/84487"
"GO:0001890","placenta development",13,0.383612834586413,1.06213161822348,0.378167641325536,0.856894331462449,0.818749256697396,168,"tags=38%, list=18%, signal=32%","25246/170851/64371/29577/81504"
"GO:0032526","response to retinoic acid",10,0.420983025256801,1.06172819983613,0.372319688109162,0.856894331462449,0.818749256697396,55,"tags=30%, list=6%, signal=29%","25728/50646/24213"
"GO:0032496","response to lipopolysaccharide",38,0.290766211664708,1.06137382459468,0.370567375886525,0.856894331462449,0.818749256697396,123,"tags=21%, list=13%, signal=19%","24189/29338/171155/117287/25459/24787/81743/64371"
"GO:0050805","negative regulation of synaptic transmission",13,-0.37304044463817,-1.06122927504519,0.370143149284254,0.856894331462449,0.818749256697396,259,"tags=54%, list=27%, signal=40%","25017/29254/81664/29237/79212/50592/24611"
"GO:2000379","positive regulation of reactive oxygen species metabolic process",13,0.383155735677138,1.0608660213497,0.378167641325536,0.856894331462449,0.818749256697396,168,"tags=38%, list=18%, signal=32%","50646/117287/24786/24787/81504"
"GO:0050900","leukocyte migration",35,0.296684225537528,1.06002210489773,0.372549019607843,0.856894331462449,0.818749256697396,103,"tags=17%, list=11%, signal=16%","363875/24936/50646/25246/25459/24832"
"GO:0030042","actin filament depolymerization",14,-0.363351546620709,-1.05903288839142,0.375,0.856894331462449,0.818749256697396,116,"tags=29%, list=12%, signal=25%","24171/58814/64159/24170"
"GO:0030834","regulation of actin filament depolymerization",14,-0.363351546620709,-1.05903288839142,0.375,0.856894331462449,0.818749256697396,116,"tags=29%, list=12%, signal=25%","24171/58814/64159/24170"
"GO:0071277","cellular response to calcium ion",14,-0.36262849324114,-1.05692546015519,0.379166666666667,0.856894331462449,0.818749256697396,254,"tags=50%, list=27%, signal=37%","60391/24805/83718/54309/29337/297516/24170"
"GO:0071478","cellular response to radiation",12,-0.379480676081221,-1.05684056339027,0.380658436213992,0.856894331462449,0.818749256697396,52,"tags=42%, list=5%, signal=40%","25420/300033/170538/25751/293621"
"GO:0043113","receptor clustering",10,-0.405044343837355,-1.05644831844903,0.378323108384458,0.856894331462449,0.818749256697396,136,"tags=40%, list=14%, signal=35%","83501/116493/29495/140908"
"GO:0007422","peripheral nervous system development",12,-0.377863601270205,-1.05233706594749,0.382716049382716,0.856894331462449,0.818749256697396,63,"tags=50%, list=7%, signal=47%","65183/25473/84008/140908/24592/117282"
"GO:0051225","spindle assembly",14,-0.360741752891757,-1.05142632274836,0.38125,0.856894331462449,0.818749256697396,97,"tags=43%, list=10%, signal=39%","306934/298848/54241/81830/29489/114764"
"GO:0051899","membrane depolarization",10,-0.402648721934371,-1.05019998843393,0.38241308793456,0.856894331462449,0.818749256697396,110,"tags=30%, list=11%, signal=27%","116600/24246/170630"
"GO:0099111","microtubule-based transport",27,0.314641470511329,1.04871936108953,0.382692307692308,0.856894331462449,0.818749256697396,100,"tags=26%, list=10%, signal=24%","314906/29564/24588/83613/170851/29545/24786"
"GO:0072655","establishment of protein localization to mitochondrion",22,0.326519235515497,1.04857427620656,0.382899628252788,0.856894331462449,0.818749256697396,139,"tags=23%, list=15%, signal=20%","85383/299331/79563/171139/25058"
"GO:0051052","regulation of DNA metabolic process",36,-0.277958438930941,-1.04580552946106,0.376391982182628,0.856894331462449,0.818749256697396,149,"tags=25%, list=16%, signal=22%","299809/24629/291145/362361/24246/114612/287927/293621/29578"
"GO:0032984","protein-containing complex disassembly",36,-0.277830265411504,-1.04532328263354,0.376391982182628,0.856894331462449,0.818749256697396,205,"tags=28%, list=21%, signal=23%","24171/287444/81921/58814/25595/84510/64159/117550/116743/24170"
"GO:0040011","locomotion",108,0.231051307113589,1.04486004175983,0.37123745819398,0.856894331462449,0.818749256697396,180,"tags=23%, list=19%, signal=21%","363875/24936/25728/24943/24957/50646/25246/117287/83613/25459/63836/64633/170851/24832/679221/24787/81732/365216/24212/308061/292804/291081/29271/170923/29318"
"GO:0006816","calcium ion transport",60,-0.242737627304957,-1.04375498793111,0.379157427937916,0.856894331462449,0.818749256697396,181,"tags=38%, list=19%, signal=33%","29219/155151/114114/24654/81664/116601/25400/24412/29340/29337/24629/29600/689560/116600/29599/25391/25297/65153/171140/140908/24246/24245/25679"
"GO:1902903","regulation of supramolecular fiber organization",61,-0.241822981710023,-1.04048948364685,0.37020316027088,0.856894331462449,0.818749256697396,248,"tags=31%, list=26%, signal=25%","29219/155151/296710/170538/24171/29474/60324/60465/29340/117542/58814/25595/84510/294568/64159/83527/81661/114764/24170"
"GO:0044282","small molecule catabolic process",64,0.25276816169917,1.03976954270887,0.380701754385965,0.856894331462449,0.818749256697396,165,"tags=23%, list=17%, signal=21%","294292/25728/298942/25721/171155/24533/140547/117287/25630/24401/24333/25058/24399/29443/25045"
"GO:0008284","positive regulation of cell population proliferation",119,0.226277463507064,1.0379439285695,0.373942470389171,0.856894331462449,0.818749256697396,164,"tags=23%, list=17%, signal=21%","363875/25368/25393/25728/299331/25407/85428/24957/50646/56064/25344/83613/25459/64633/170851/100362640/83782/81732/64371/24586/306439/308061/117243/29704/29577/291081/25262"
"GO:0120035","regulation of plasma membrane bounded cell projection organization",110,-0.220039131136849,-1.03104945861803,0.377450980392157,0.856894331462449,0.818749256697396,108,"tags=17%, list=11%, signal=17%","25595/81830/84510/65153/171140/293692/171574/29495/140908/25751/24245/287927/293621/81818/83527/24592/59318/171503/117282"
"GO:2000026","regulation of multicellular organismal development",106,-0.219209119598176,-1.02543664879301,0.376811594202899,0.856894331462449,0.818749256697396,68,"tags=13%, list=7%, signal=14%","29495/89825/140908/64157/114612/24245/287927/24232/81818/83527/24592/192179/24170/117282"
"GO:0042113","B cell activation",10,0.415424390932351,1.04770920510055,0.38401559454191,0.858269840542755,0.820063534311019,250,"tags=50%, list=26%, signal=37%","50646/25344/81683/56646/25023"
"GO:0048659","smooth muscle cell proliferation",22,0.32563025326774,1.04571942474419,0.384758364312268,0.858808761020342,0.820578464477134,108,"tags=27%, list=11%, signal=25%","85383/25728/25344/117287/64633/24787"
"GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",10,0.414699526521564,1.04588108154255,0.387914230019493,0.86472547108512,0.826231789268493,108,"tags=30%, list=11%, signal=27%","85383/117287/24787"
"GO:0032204","regulation of telomere maintenance",13,-0.367799007129043,-1.04631837997214,0.388548057259714,0.865012059855175,0.826505620397776,381,"tags=69%, list=40%, signal=42%","117280/295230/294864/50689/79256/116590/299809/362361/29578"
"GO:0048545","response to steroid hormone",55,0.262398467033165,1.04172240288629,0.389705882352941,0.865339131761654,0.826818132536652,261,"tags=38%, list=27%, signal=29%","362809/25344/117287/83613/25459/170851/65179/24401/24212/117243/29598/292804/84509/81683/54231/25742/24547/65262/25291/29511/29437"
"GO:0006952","defense response",103,0.229759220299878,1.03359867978564,0.389544688026981,0.865339131761654,0.826818132536652,218,"tags=29%, list=23%, signal=25%","288001/117254/25728/299331/24943/25407/29338/50646/25344/117287/25459/25650/24786/81743/81732/24212/25058/29443/25045/64521/361422/29318/64647/298682/81683/24829/56646/266759/94197/25578"
"GO:0032273","positive regulation of protein polymerization",22,0.324292631509355,1.04142382554336,0.390334572490706,0.86561241982395,0.827079255045756,110,"tags=18%, list=11%, signal=16%","363875/299331/50646/81732"
"GO:2001234","negative regulation of apoptotic signaling pathway",29,0.306046917160584,1.04288980459172,0.391221374045802,0.866456652479188,0.827885906267006,199,"tags=34%, list=21%, signal=28%","85383/29338/117287/170851/24787/24333/85333/83531/84353/81683"
"GO:0010970","transport along microtubule",25,0.322246911520882,1.06077395047319,0.396616541353383,0.867383986270399,0.828771959336079,100,"tags=28%, list=10%, signal=26%","314906/29564/24588/83613/170851/29545/24786"
"GO:0019320","hexose catabolic process",16,0.362354528595365,1.05838932615801,0.408560311284047,0.867383986270399,0.828771959336079,297,"tags=50%, list=31%, signal=35%","24533/25630/24333/25058/65152/24334/24644/24849"
"GO:0046365","monosaccharide catabolic process",16,0.362354528595365,1.05838932615801,0.408560311284047,0.867383986270399,0.828771959336079,297,"tags=50%, list=31%, signal=35%","24533/25630/24333/25058/65152/24334/24644/24849"
"GO:0008202","steroid metabolic process",18,0.34522469153894,1.04714632506306,0.392233009708738,0.867383986270399,0.828771959336079,165,"tags=22%, list=17%, signal=19%","25728/60449/24786/25045"
"GO:0051650","establishment of vesicle localization",38,-0.275026044570097,-1.04302095817427,0.397260273972603,0.867383986270399,0.828771959336079,108,"tags=24%, list=11%, signal=22%","25595/81830/25485/171574/140908/117550/81754/501083/140667"
"GO:0003231","cardiac ventricle development",12,-0.373956035001609,-1.04145462898275,0.397119341563786,0.867383986270399,0.828771959336079,206,"tags=33%, list=22%, signal=26%","140670/29150/689560/25751"
"GO:0060537","muscle tissue development",43,-0.266661668695167,-1.03913952968552,0.404597701149425,0.867383986270399,0.828771959336079,288,"tags=35%, list=30%, signal=26%","291926/29546/81634/304017/117558/84008/116590/81728/24629/24404/689560/140908/24246/114612/24592"
"GO:0034109","homotypic cell-cell adhesion",19,0.334317892767127,1.03860181163447,0.395480225988701,0.867383986270399,0.828771959336079,206,"tags=32%, list=22%, signal=25%","24936/24440/170851/24586/170923/56646"
"GO:0030336","negative regulation of cell migration",29,0.304647477427994,1.03812105396093,0.395038167938931,0.867383986270399,0.828771959336079,199,"tags=28%, list=21%, signal=23%","363875/25728/117287/25459/24832/170923/29318/81683"
"GO:0060078","regulation of postsynaptic membrane potential",25,-0.303475225444232,-1.03758950931035,0.4,0.867383986270399,0.828771959336079,290,"tags=44%, list=30%, signal=31%","56768/29628/29219/24520/29629/24412/117542/25297/29495/140908/50592"
"GO:0001934","positive regulation of protein phosphorylation",37,0.285152288970764,1.03687587924887,0.408849557522124,0.867383986270399,0.828771959336079,199,"tags=30%, list=21%, signal=24%","363875/299331/50646/56064/117287/25459/24832/117030/29577/170923/81683"
"GO:0035148","tube formation",11,0.397807449204036,1.03433613161618,0.396946564885496,0.867383986270399,0.828771959336079,218,"tags=36%, list=23%, signal=28%","293508/29271/84353/25578"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",14,0.36411460329029,1.03411128515441,0.404214559386973,0.867383986270399,0.828771959336079,150,"tags=29%, list=16%, signal=24%","294930/362245/24401/29577"
"GO:0048709","oligodendrocyte differentiation",21,0.327834064920991,1.03292072145996,0.417142857142857,0.867383986270399,0.828771959336079,195,"tags=38%, list=20%, signal=31%","24936/25728/24943/29409/29577/64521/25275/84353"
"GO:0021761","limbic system development",27,0.309856276648695,1.03277001581677,0.417307692307692,0.867383986270399,0.828771959336079,198,"tags=41%, list=21%, signal=33%","314906/83612/25393/24588/83613/24212/497902/29271/29753/84353/84509"
"GO:0007044","cell-substrate junction assembly",10,0.409481927955067,1.03272218628758,0.39766081871345,0.867383986270399,0.828771959336079,176,"tags=40%, list=18%, signal=33%","363875/50646/24832/29271"
"GO:0048041","focal adhesion assembly",10,0.409481927955067,1.03272218628758,0.39766081871345,0.867383986270399,0.828771959336079,176,"tags=40%, list=18%, signal=33%","363875/50646/24832/29271"
"GO:0050764","regulation of phagocytosis",13,-0.363016345705384,-1.03271261580268,0.404907975460123,0.867383986270399,0.828771959336079,148,"tags=31%, list=15%, signal=26%","29337/246324/25751/24232"
"GO:0006694","steroid biosynthetic process",11,0.397143658275899,1.03261021385827,0.400763358778626,0.867383986270399,0.828771959336079,165,"tags=27%, list=17%, signal=23%","25728/24786/25045"
"GO:0099188","postsynaptic cytoskeleton organization",11,-0.386866672769337,-1.03212789169443,0.410041841004184,0.867383986270399,0.828771959336079,40,"tags=27%, list=4%, signal=26%","24245/83527/116743"
"GO:0050679","positive regulation of epithelial cell proliferation",14,0.363312082027384,1.03183206787763,0.406130268199234,0.867383986270399,0.828771959336079,272,"tags=57%, list=28%, signal=42%","24957/25459/83782/308061/25262/84353/64465/191575"
"GO:1902533","positive regulation of intracellular signal transduction",73,0.24495795610123,1.03136070925782,0.401724137931035,0.867383986270399,0.828771959336079,252,"tags=37%, list=26%, signal=29%","690660/25728/299331/29338/50646/56064/25344/117287/25459/63836/170851/65179/24786/679221/24586/171337/29318/84353/81683/56646/25742/301252/64465/116725/140654/25023/25524"
"GO:0048813","dendrite morphogenesis",28,-0.291337190539193,-1.03081607853562,0.403765690376569,0.867383986270399,0.828771959336079,173,"tags=29%, list=18%, signal=24%","25400/117542/25595/171574/29495/140908/24245/83527"
"GO:0030168","platelet activation",17,0.344325116245218,1.02985894336846,0.444227005870841,0.867383986270399,0.828771959336079,37,"tags=18%, list=4%, signal=17%","24936/25728/24440"
"GO:0031348","negative regulation of defense response",10,0.407536181232929,1.02781497141027,0.407407407407407,0.867383986270399,0.828771959336079,100,"tags=20%, list=10%, signal=18%","25728/24786"
"GO:0050806","positive regulation of synaptic transmission",39,-0.270136551889766,-1.02778662574102,0.416861826697892,0.867383986270399,0.828771959336079,229,"tags=38%, list=24%, signal=31%","114114/83839/116590/29629/24803/25012/24412/29340/29495/117550/24245/50592/24592/25679/117282"
"GO:0009790","embryo development",70,0.24550406605712,1.02739258418044,0.422608695652174,0.867383986270399,0.828771959336079,176,"tags=23%, list=18%, signal=20%","363875/50690/298012/298942/293508/25632/25650/170851/24786/24333/308061/292804/29577/291081/81504/29271"
"GO:0045185","maintenance of protein location",14,0.361578619159171,1.02690891044803,0.413793103448276,0.867383986270399,0.828771959336079,204,"tags=36%, list=21%, signal=29%","56011/117287/287280/25058/25289"
"GO:0071248","cellular response to metal ion",37,-0.272092778488031,-1.02665545317393,0.409610983981693,0.867383986270399,0.828771959336079,68,"tags=32%, list=7%, signal=31%","83718/29219/54309/317675/24520/116590/29337/29495/297516/29578/24170/117282"
"GO:0007519","skeletal muscle tissue development",17,-0.331218841848571,-1.02656350347649,0.415478615071283,0.867383986270399,0.828771959336079,288,"tags=41%, list=30%, signal=29%","29546/81634/117558/84008/24404/140908/24592"
"GO:0015800","acidic amino acid transport",20,-0.317431667253468,-1.0264548902922,0.417910447761194,0.867383986270399,0.828771959336079,57,"tags=30%, list=6%, signal=29%","29219/309111/79212/66028/24592/84487"
"GO:0008361","regulation of cell size",35,0.287279691474792,1.02642067571928,0.413547237076649,0.867383986270399,0.828771959336079,110,"tags=20%, list=11%, signal=18%","363875/50676/25728/299331/29409/60449/81732"
"GO:0002252","immune effector process",38,0.280845003383828,1.02515878187225,0.439716312056738,0.867383986270399,0.828771959336079,218,"tags=29%, list=23%, signal=23%","117254/25407/29338/50646/25344/25459/25058/292804/81683/56646/25578"
"GO:0099565","chemical synaptic transmission, postsynaptic",20,-0.316816835747221,-1.02446675592692,0.420042643923241,0.867383986270399,0.828771959336079,167,"tags=30%, list=17%, signal=25%","24412/117542/25297/29495/140908/50592"
"GO:0006941","striated muscle contraction",25,0.311135435927255,1.02419714107754,0.426691729323308,0.867383986270399,0.828771959336079,133,"tags=20%, list=14%, signal=18%","24189/299331/24213/25650/24212"
"GO:1903829","positive regulation of protein localization",77,-0.229484963505109,-1.02416647336892,0.392771084337349,0.867383986270399,0.828771959336079,248,"tags=34%, list=26%, signal=27%","29219/116655/54319/114114/24654/170538/116590/140670/24803/25012/29340/299809/29600/25297/25050/81830/25387/81521/29495/140908/117550/81666/293621/24366/171503/117282"
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening",11,-0.383871477393784,-1.0241369612117,0.422594142259414,0.867383986270399,0.828771959336079,215,"tags=64%, list=22%, signal=50%","295230/294864/50689/116590/299809/362361/29578"
"GO:0097120","receptor localization to synapse",19,-0.322592781925564,-1.02413687821122,0.40552016985138,0.867383986270399,0.828771959336079,182,"tags=47%, list=19%, signal=39%","24803/25400/25012/116493/25272/81830/29495/117550/293621"
"GO:0021543","pallium development",42,0.274735487821572,1.02240005934826,0.407473309608541,0.867383986270399,0.828771959336079,198,"tags=33%, list=21%, signal=28%","363875/314906/83612/25393/24213/24588/83613/24778/497902/291081/29271/29753/84353/84509"
"GO:0051224","negative regulation of protein transport",19,0.329093358013606,1.0223711181019,0.427495291902072,0.867383986270399,0.828771959336079,136,"tags=26%, list=14%, signal=23%","85383/25728/117287/117030/25740"
"GO:0071407","cellular response to organic cyclic compound",84,-0.226749935381645,-1.02212129057645,0.422982885085575,0.867383986270399,0.828771959336079,78,"tags=14%, list=8%, signal=14%","24651/81521/66028/25751/65028/29489/81666/50592/24592/25679/24611/117282"
"GO:0090287","regulation of cellular response to growth factor stimulus",16,0.349832542872225,1.02181427331391,0.439688715953307,0.867383986270399,0.828771959336079,250,"tags=50%, list=26%, signal=38%","56064/365216/24401/308061/29577/84353/301252/25023"
"GO:0015748","organophosphate ester transport",12,0.380829847035589,1.02162807926631,0.39922480620155,0.867383986270399,0.828771959336079,192,"tags=33%, list=20%, signal=27%","288707/25728/25045/85333"
"GO:0072583","clathrin-dependent endocytosis",14,-0.350142123895111,-1.02053239697153,0.416666666666667,0.867383986270399,0.828771959336079,284,"tags=57%, list=30%, signal=41%","81659/54241/140670/116561/81921/116563/25751/116743"
"GO:0006739","NADP metabolic process",13,-0.358648341462423,-1.02028647262497,0.423312883435583,0.867383986270399,0.828771959336079,158,"tags=38%, list=17%, signal=33%","29562/29738/24689/100360180/24479"
"GO:0045766","positive regulation of angiogenesis",15,-0.340356078384725,-1.01872384241438,0.424489795918367,0.867383986270399,0.828771959336079,101,"tags=27%, list=11%, signal=24%","25059/64157/24232/24170"
"GO:1904018","positive regulation of vasculature development",15,-0.340356078384725,-1.01872384241438,0.424489795918367,0.867383986270399,0.828771959336079,101,"tags=27%, list=11%, signal=24%","25059/64157/24232/24170"
"GO:0030900","forebrain development",67,0.245436121875798,1.01826966778977,0.417857142857143,0.867383986270399,0.828771959336079,198,"tags=30%, list=21%, signal=25%","363875/314906/83612/25393/24213/24588/83613/140447/24778/24586/24212/29577/497902/291081/25045/29271/29753/25275/84353/84509"
"GO:0006457","protein folding",36,0.283805037492251,1.0182678812603,0.419529837251356,0.867383986270399,0.828771959336079,251,"tags=33%, list=26%, signal=26%","362809/299331/79563/25506/362862/117030/29144/361967/29374/266759/301252/282819"
"GO:2000377","regulation of reactive oxygen species metabolic process",25,0.309289542085495,1.01812081875241,0.43796992481203,0.867383986270399,0.828771959336079,174,"tags=28%, list=18%, signal=24%","29338/50646/117287/24786/24787/81504/25309"
"GO:1901565","organonitrogen compound catabolic process",112,0.223666514860777,1.01782939263472,0.410684474123539,0.867383986270399,0.828771959336079,172,"tags=21%, list=18%, signal=20%","50690/690660/294292/298012/25728/299331/298942/25721/311422/50646/64156/25344/117287/29545/81743/65151/287280/24401/362862/24399/29669/29443/29144/116643"
"GO:0031334","positive regulation of protein-containing complex assembly",36,0.283546126839121,1.0173389322729,0.421338155515371,0.867383986270399,0.828771959336079,172,"tags=22%, list=18%, signal=19%","363875/299331/50646/117287/81732/171337/81504/116643"
"GO:0002064","epithelial cell development",24,-0.301877587549086,-1.01598708479699,0.408119658119658,0.867383986270399,0.828771959336079,284,"tags=50%, list=30%, signal=36%","81659/305679/25473/83718/54319/24654/81633/83501/24404/81521/81818/24170"
"GO:0030099","myeloid cell differentiation",31,0.293701159109753,1.01589462507712,0.438432835820896,0.867383986270399,0.828771959336079,202,"tags=35%, list=21%, signal=29%","24440/50646/25459/25632/83782/81743/64371/64627/64521/84353/54231"
"GO:0001952","regulation of cell-matrix adhesion",10,-0.389429400853417,-1.01572097461854,0.419222903885481,0.867383986270399,0.828771959336079,28,"tags=30%, list=3%, signal=29%","24592/25600/192179"
"GO:0001505","regulation of neurotransmitter levels",65,-0.232813940076632,-1.01487664340393,0.403669724770642,0.867383986270399,0.828771959336079,248,"tags=32%, list=26%, signal=26%","29219/54309/171039/114114/24898/361651/116561/116509/24803/25400/25012/79212/116657/60377/65153/117559/66028/24592/84487/140667/192179"
"GO:0051301","cell division",46,-0.257993244300613,-1.0146867076814,0.432183908045977,0.867383986270399,0.828771959336079,63,"tags=15%, list=7%, signal=15%","81830/140908/29489/501083/288700/114764/309891"
"GO:0002683","negative regulation of immune system process",25,0.308100674865855,1.01420729985718,0.43984962406015,0.867383986270399,0.828771959336079,218,"tags=36%, list=23%, signal=29%","25407/29338/25459/24832/83782/29318/84353/81683/25578"
"GO:0001763","morphogenesis of a branching structure",12,-0.364126237735592,-1.01407898343498,0.44238683127572,0.867383986270399,0.828771959336079,3,"tags=25%, list=0%, signal=25%","83718/303634/117282"
"GO:0110053","regulation of actin filament organization",46,-0.257718737653702,-1.01360707380748,0.432183908045977,0.867383986270399,0.828771959336079,247,"tags=33%, list=26%, signal=25%","155151/296710/170538/24171/29474/60324/60465/29340/117542/58814/294568/64159/83527/81661/24170"
"GO:0003205","cardiac chamber development",13,-0.356226413167476,-1.01339654622262,0.43558282208589,0.867383986270399,0.828771959336079,206,"tags=31%, list=22%, signal=24%","140670/29150/689560/25751"
"GO:0048562","embryonic organ morphogenesis",14,0.356183149878811,1.01158539521105,0.431034482758621,0.867383986270399,0.828771959336079,195,"tags=29%, list=20%, signal=23%","363875/24786/29577/84353"
"GO:0006508","proteolysis",87,0.231518702917808,1.01156197603422,0.431177446102819,0.867383986270399,0.828771959336079,245,"tags=33%, list=26%, signal=27%","85383/298012/25728/298942/293508/50646/64156/117287/293448/29545/25506/287280/363972/362862/24333/29669/29144/116643/25309/29271/246333/289668/84353/24829/100912032/502776/301252/24691/116725"
